L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 0.0, 1, 3, 16, 32, gauss, 0.237
40, 4.0, 1, 12, 8, 32, gauss, 0.043
40, 1.0, 1, 8, 16, 32, gauss, 0.2335
40, 2.0, 1, 11, 16, 32, gauss, 0.2075
40, 2.5, 1, 14, 8, 32, gauss, 0.035
40, 0.5, 1, 3, 12, 32, gauss, 0.1295
40, 0.5, 1, 9, 16, 32, gauss, 0.226
40, 7.0, 1, 9, 12, 32, gauss, 0.122
40, 1.5, 1, 13, 8, 32, gauss, 0.044
40, 2.5, 1, 14, 12, 32, gauss, 0.118
40, 1.5, 1, 2, 12, 32, gauss, 0.1205
40, 4.5, 1, 4, 16, 32, gauss, 0.239
40, 4.5, 1, 7, 8, 32, gauss, 0.037
40, 7.5, 1, 6, 8, 32, gauss, 0.044
40, 0.0, 1, 4, 16, 32, gauss, 0.241
40, 7.5, 1, 4, 12, 32, gauss, 0.1325
40, 6.0, 1, 14, 8, 32, gauss, 0.037
40, 5.5, 1, 13, 8, 32, gauss, 0.0365
40, 2.5, 1, 11, 12, 32, gauss, 0.115
40, 3.5, 1, 8, 12, 32, gauss, 0.1135
40, 3.5, 1, 11, 12, 32, gauss, 0.1175
40, 5.5, 1, 7, 8, 32, gauss, 0.0345
40, 5.5, 1, 14, 16, 32, gauss, 0.2285
40, 3.0, 1, 1, 12, 32, gauss, 0.127
40, 7.0, 1, 5, 16, 32, gauss, 0.2625
40, 5.5, 1, 6, 16, 32, gauss, 0.209
40, 2.0, 1, 12, 8, 32, gauss, 0.043
40, 5.0, 1, 10, 8, 32, gauss, 0.027
40, 4.0, 1, 7, 16, 32, gauss, 0.224
40, 6.5, 1, 4, 12, 32, gauss, 0.1145
40, 2.0, 1, 1, 16, 32, gauss, 0.2355
40, 2.0, 1, 14, 16, 32, gauss, 0.233
40, 0.5, 1, 5, 16, 32, gauss, 0.237
40, 7.5, 1, 6, 12, 32, gauss, 0.1265
40, 3.5, 1, 13, 8, 32, gauss, 0.041
40, 7.0, 1, 1, 8, 32, gauss, 0.043
40, 0.0, 1, 2, 8, 32, gauss, 0.0365
40, 5.0, 1, 10, 12, 32, gauss, 0.122
40, 6.5, 1, 5, 8, 32, gauss, 0.0345
40, 3.5, 1, 6, 12, 32, gauss, 0.125
40, 5.5, 1, 11, 12, 32, gauss, 0.1155
40, 3.0, 1, 2, 8, 32, gauss, 0.042
40, 6.0, 1, 6, 12, 32, gauss, 0.117
40, 5.5, 1, 9, 16, 32, gauss, 0.2215
40, 5.0, 1, 14, 16, 32, gauss, 0.2225
40, 6.0, 1, 11, 12, 32, gauss, 0.101
40, 7.5, 1, 2, 12, 32, gauss, 0.143
40, 6.5, 1, 6, 12, 32, gauss, 0.1145
40, 7.5, 1, 14, 12, 32, gauss, 0.1545
40, 7.0, 1, 7, 12, 32, gauss, 0.1205
40, 0.0, 1, 13, 16, 32, gauss, 0.2265
40, 4.0, 1, 12, 12, 32, gauss, 0.098
40, 1.5, 1, 5, 12, 32, gauss, 0.124
40, 1.0, 1, 7, 8, 32, gauss, 0.043
40, 2.5, 1, 8, 8, 32, gauss, 0.037
40, 7.0, 1, 6, 8, 32, gauss, 0.0375
40, 5.5, 1, 14, 8, 32, gauss, 0.0335
40, 5.0, 1, 9, 12, 32, gauss, 0.1145
40, 4.0, 1, 9, 8, 32, gauss, 0.0415
