L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 6.5, 1, 10, 8, 32, gauss, 0.0354255319149
40, 6.5, 1, 15, 8, 32, gauss, 0.0353191489362
40, 1.0, 1, 7, 8, 32, gauss, 0.0413829787234
40, 4.5, 1, 11, 8, 32, gauss, 0.0341489361702
40, 3.5, 1, 8, 8, 32, gauss, 0.0390425531915
40, 5.5, 1, 10, 8, 32, gauss, 0.0346808510638
40, 5.5, 1, 14, 8, 32, gauss, 0.031914893617
40, 5.5, 1, 12, 8, 32, gauss, 0.0323404255319
40, 4.0, 1, 1, 8, 32, gauss, 0.0381914893617
40, 4.5, 1, 3, 8, 32, gauss, 0.0359574468085
40, 7.0, 1, 2, 8, 32, gauss, 0.0397872340426
40, 7.5, 1, 2, 8, 32, gauss, 0.043829787234
40, 6.0, 1, 3, 8, 32, gauss, 0.0390425531915
40, 0.5, 1, 3, 8, 32, gauss, 0.0381914893617
40, 4.5, 1, 14, 8, 32, gauss, 0.033085106383
40, 4.0, 1, 9, 8, 32, gauss, 0.0362765957447
40, 2.0, 1, 10, 8, 32, gauss, 0.0347872340426
40, 6.0, 1, 7, 8, 32, gauss, 0.0351063829787
40, 2.5, 1, 8, 8, 32, gauss, 0.0394680851064
40, 6.0, 1, 11, 8, 32, gauss, 0.0375531914894
40, 6.5, 1, 13, 8, 32, gauss, 0.0406382978723
40, 0.0, 1, 6, 8, 32, gauss, 0.0371276595745
40, 2.5, 1, 5, 8, 32, gauss, 0.0379787234043
40, 6.0, 1, 13, 8, 32, gauss, 0.0341489361702
40, 2.5, 1, 9, 8, 32, gauss, 0.038085106383
40, 7.5, 1, 3, 8, 32, gauss, 0.045
40, 1.0, 1, 14, 8, 32, gauss, 0.0376595744681
40, 0.5, 1, 14, 8, 32, gauss, 0.0335106382979
40, 4.5, 1, 15, 8, 32, gauss, 0.031170212766
40, 4.5, 1, 8, 8, 32, gauss, 0.0314893617021
40, 4.5, 1, 7, 8, 32, gauss, 0.0357446808511
40, 7.5, 1, 9, 8, 32, gauss, 0.0401063829787
40, 1.5, 1, 9, 8, 32, gauss, 0.041914893617
40, 4.0, 1, 4, 8, 32, gauss, 0.0384042553191
40, 3.0, 1, 10, 8, 32, gauss, 0.04
40, 4.5, 1, 12, 8, 32, gauss, 0.035
40, 3.5, 1, 14, 8, 32, gauss, 0.0373404255319
40, 5.0, 1, 8, 8, 32, gauss, 0.0347872340426
40, 3.5, 1, 16, 8, 32, gauss, 0.033829787234
40, 2.0, 1, 1, 8, 32, gauss, 0.0386170212766
40, 1.5, 1, 15, 8, 32, gauss, 0.0385106382979
40, 3.0, 1, 5, 8, 32, gauss, 0.0407446808511
40, 0.5, 1, 8, 8, 32, gauss, 0.0374468085106
40, 3.5, 1, 10, 8, 32, gauss, 0.0421276595745
40, 5.0, 1, 11, 8, 32, gauss, 0.0327659574468
40, 1.0, 1, 4, 8, 32, gauss, 0.0371276595745
40, 5.0, 1, 1, 8, 32, gauss, 0.04
40, 3.5, 1, 12, 8, 32, gauss, 0.0364893617021
40, 4.0, 1, 8, 8, 32, gauss, 0.0348936170213
