 anyons , CorrLen , q1 failure , q2 failure , Avg man dist, Avg Match Dist, expected len
1,    24,    0.001,    0.0002,    7.27025255462,    2.18893264069,    9
1,    28,    0.001,    0.0,    8.48229370535,    2.19729945887,    9
1,    32,    0.0006,    0.0002,    9.59998257932,    2.19843701104,    9
1,    36,    0.0018,    0.0002,    10.7709683134,    2.20311293602,    9
1,    40,    0.0008,    0.0004,    11.897925219,    2.18065913776,    9
1,    44,    0.0006,    0.0002,    12.987262387,    2.193342214,    9
1,    48,    0.0016,    0.0002,    13.9385645214,    2.18097417267,    9
1,    52,    0.002,    0.0002,    14.8123318587,    2.17685366613,    9
1,    56,    0.0052,    0.0016,    15.4588587348,    2.18443946626,    9
1,    60,    0.019,    0.0132,    16.1704232292,    2.18125479069,    9
1,    64,    0.0538,    0.0426,    16.6527258509,    2.16890816742,    9
1,    0,    0.0,    0.0,    0.0,    0,    10
1,    4,    0.0,    0.0,    1.61759128517,    1.8493,    10
1,    8,    0.0004,    0.0006,    2.92150113282,    2.13215333333,    10
1,    12,    0.0014,    0.0,    3.95998262463,    2.2005852381,    10
1,    16,    0.001,    0.0,    5.00840249228,    2.22872857143,    10
1,    20,    0.0026,    0.0002,    6.16095598994,    2.22145957431,    10
1,    24,    0.0042,    0.0002,    7.26807289163,    2.23376125319,    10
1,    28,    0.0062,    0.001,    8.41432525607,    2.24148403152,    10
1,    32,    0.0064,    0.0008,    9.65945256332,    2.22049882229,    10
1,    36,    0.006,    0.002,    10.7830376661,    2.23445153076,    10
1,    40,    0.0108,    0.0012,    11.889338578,    2.2305459163,    10
1,    44,    0.0082,    0.0022,    12.923826979,    2.23032582817,    10
1,    48,    0.0084,    0.0026,    13.9368079608,    2.22552303533,    10
1,    52,    0.0124,    0.0016,    14.6768301989,    2.22889589683,    10
1,    56,    0.016,    0.0008,    15.4381289116,    2.23331080271,    10
1,    60,    0.022,    0.0072,    16.1501601235,    2.22173379705,    10
1,    64,    0.0436,    0.0234,    16.6193486436,    2.21908610941,    10
1,    0,    0.0,    0.0,    0.0,    0,    11
1,    4,    0.0,    0.0,    1.55623430606,    1.84533333333,    11
1,    8,    0.0,    0.0002,    2.9335490776,    2.12577666667,    11
1,    12,    0.0004,    0.0002,    4.05036293234,    2.19311642857,    11
1,    16,    0.0004,    0.0,    5.07815201818,    2.21991380952,    11
1,    20,    0.0006,    0.0,    6.17275795079,    2.21608231602,    11
1,    24,    0.001,    0.0002,    7.25504178727,    2.22792677767,    11
